id_cpu,name,score
2634,"Intel Xeon Gold 6146 @ 3.20GHz
",24122
2635,"Intel Xeon Gold 6148 @ 2.40GHz
",25295
2636,"Intel Xeon Gold 6152 @ 2.10GHz
",23364
2637,"Intel Xeon Gold 6154 @ 3.00GHz
",27564
2638,"Intel Xeon Gold 6210U @ 2.50GHz
",30724
2639,"Intel Xeon Gold 6212U @ 2.40GHz
",31107
2640,"Intel Xeon Gold 6226 @ 2.70GHz
",17850
2641,"Intel Xeon Gold 6230 @ 2.10GHz
",26420
2642,"Intel Xeon Gold 6242 @ 2.80GHz
",27231
2643,"Intel Xeon Gold 6246 @ 3.30GHz
",27684
2644,"Intel Xeon Gold 6254 @ 3.10GHz
",32293
2645,"Intel Xeon L3110 @ 3.00GHz
",1372
2646,"Intel Xeon L3360 @ 2.83GHz
",2237
2647,"Intel Xeon L3406 @ 2.27GHz
",835
2648,"Intel Xeon L3426 @ 1.87GHz
",2474
2649,"Intel Xeon L5240 @ 3.00GHz
",1370
2650,"Intel Xeon L5310 @ 1.60GHz
",1469
2651,"Intel Xeon L5320 @ 1.86GHz
",1114
2652,"Intel Xeon L5335 @ 2.00GHz
",1780
2653,"Intel Xeon L5408 @ 2.13GHz
",1766
2654,"Intel Xeon L5410 @ 2.33GHz
",1926
2655,"Intel Xeon L5420 @ 2.50GHz
",2048
2656,"Intel Xeon L5430 @ 2.66GHz
",2227
2657,"Intel Xeon L5520 @ 2.27GHz
",2469
2658,"Intel Xeon L5530 @ 2.40GHz
",2535
2659,"Intel Xeon L5609 @ 1.87GHz
",3298
2660,"Intel Xeon L5630 @ 2.13GHz
",3355
2661,"Intel Xeon L5638 @ 2.00GHz
",4263
2662,"Intel Xeon L5639 @ 2.13GHz
",4462
2663,"Intel Xeon L5640 @ 2.27GHz
",4888
2664,"Intel Xeon L7455 @ 2.13GHz
",3836
2665,"Intel Xeon MV 3.20GHz
",684
2666,"Intel Xeon Platinum 8124M @ 3.00GHz
",26682
2667,"Intel Xeon Platinum 8151 @ 3.40GHz
",6908
2668,"Intel Xeon Platinum 8160 @ 2.10GHz
",24103
2669,"Intel Xeon Platinum 8168 @ 2.70GHz
",28964
2670,"Intel Xeon Platinum 8173M @ 2.00GHz
",28695
2671,"Intel Xeon Platinum 8175M @ 2.50GHz
",27943
2672,"Intel Xeon Platinum 8176 @ 2.10GHz
",24295
2673,"Intel Xeon Platinum 8259CL @ 2.50GHz
",30010
2674,"Intel Xeon Platinum 8268 @ 2.90GHz
",34089
2675,"Intel Xeon Silver 4108 @ 1.80GHz
",9866
2676,"Intel Xeon Silver 4109T @ 2.00GHz
",10846
2677,"Intel Xeon Silver 4110 @ 2.10GHz
",10720
2678,"Intel Xeon Silver 4112 @ 2.60GHz
",8471
2679,"Intel Xeon Silver 4114 @ 2.20GHz
",14290
2680,"Intel Xeon Silver 4116 @ 2.10GHz
",15496
2681,"Intel Xeon Silver 4123 @ 3.00GHz
",15099
2682,"Intel Xeon Silver 4208 @ 2.10GHz
",14110
2683,"Intel Xeon Silver 4210 @ 2.20GHz
",14682
2684,"Intel Xeon Silver 4214 @ 2.20GHz
",18861
2685,"Intel Xeon Silver 4215 @ 2.50GHz
",16351
2686,"Intel Xeon Silver 4216 @ 2.10GHz
",21019
2687,"Intel Xeon W-2102 @ 2.90GHz
",6097
2688,"Intel Xeon W-2104 @ 3.20GHz
",7376
2689,"Intel Xeon W-2123 @ 3.60GHz
",9064
2690,"Intel Xeon W-2125 @ 4.00GHz
",11128
2691,"Intel Xeon W-2133 @ 3.60GHz
",13231
2692,"Intel Xeon W-2135 @ 3.70GHz
",15503
2693,"Intel Xeon W-2140B @ 3.20GHz
",18514
2694,"Intel Xeon W-2145 @ 3.70GHz
",18551
2695,"Intel Xeon W-2150B @ 3.00GHz
",21311
2696,"Intel Xeon W-2155 @ 3.30GHz
",21162
2697,"Intel Xeon W-2170B @ 2.50GHz
",24421
2698,"Intel Xeon W-2175 @ 2.50GHz
",23283
2699,"Intel Xeon W-2195 @ 2.30GHz
",24617
2700,"Intel Xeon W-2223 @ 3.60GHz
",8853
2701,"Intel Xeon W-2225 @ 4.10GHz
",16353
2702,"Intel Xeon W-2245 @ 3.90GHz
",19680
2703,"Intel Xeon W-2295 @ 3.00GHz
",32382
2704,"Intel Xeon W-3175X @ 3.10GHz
",33346
2705,"Intel Xeon W-3235 @ 3.30GHz
",27710
2706,"Intel Xeon W-3265 @ 2.70GHz
",34091
2707,"Intel Xeon W-3275M @ 2.50GHz
",39283
2708,"Intel Xeon W3503 @ 2.40GHz
",1101
2709,"Intel Xeon W3505 @ 2.53GHz
",1099
2710,"Intel Xeon W3520 @ 2.67GHz
",2821
2711,"Intel Xeon W3530 @ 2.80GHz
",2983
2712,"Intel Xeon W3540 @ 2.93GHz
",3090
2713,"Intel Xeon W3550 @ 3.07GHz
",3141
2714,"Intel Xeon W3565 @ 3.20GHz
",3312
2715,"Intel Xeon W3570 @ 3.20GHz
",3375
2716,"Intel Xeon W3580 @ 3.33GHz
",3468
2717,"Intel Xeon W3670 @ 3.20GHz
",6604
2718,"Intel Xeon W3680 @ 3.33GHz
",6591
2719,"Intel Xeon W3690 @ 3.47GHz
",7187
2720,"Intel Xeon W5580 @ 3.20GHz
",3469
2721,"Intel Xeon W5590 @ 3.33GHz
",3547
2722,"Intel Xeon X3210 @ 2.13GHz
",1696
2723,"Intel Xeon X3220 @ 2.40GHz
",1930
2724,"Intel Xeon X3230 @ 2.66GHz
",2117
2725,"Intel Xeon X3320 @ 2.50GHz
",2000
2726,"Intel Xeon X3323 @ 2.50GHz
",1883
2727,"Intel Xeon X3330 @ 2.66GHz
",2008
2728,"Intel Xeon X3350 @ 2.66GHz
",2331
2729,"Intel Xeon X3353 @ 2.66GHz
",2100
2730,"Intel Xeon X3360 @ 2.83GHz
",2039
2731,"Intel Xeon X3363 @ 2.83GHz
",2271
2732,"Intel Xeon X3370 @ 3.00GHz
",2426
2733,"Intel Xeon X3380 @ 3.16GHz
",2367
2734,"Intel Xeon X3430 @ 2.40GHz
",2317
2735,"Intel Xeon X3440 @ 2.53GHz
",2685
2736,"Intel Xeon X3450 @ 2.67GHz
",2608
2737,"Intel Xeon X3460 @ 2.80GHz
",3240
2738,"Intel Xeon X3470 @ 2.93GHz
",3169
2739,"Intel Xeon X3480 @ 3.07GHz
",3285
2740,"Intel Xeon X5260 @ 3.33GHz
",1398
2741,"Intel Xeon X5270 @ 3.50GHz
",1562
2742,"Intel Xeon X5272 @ 3.40GHz
",1383
2743,"Intel Xeon X5355 @ 2.66GHz
",1975
2744,"Intel Xeon X5365 @ 3.00GHz
",2332
2745,"Intel Xeon X5450 @ 3.00GHz
",2390
2746,"Intel Xeon X5460 @ 3.16GHz
",2524
2747,"Intel Xeon X5470 @ 3.33GHz
",2628
2748,"Intel Xeon X5472 @ 3.00GHz
",2231
2749,"Intel Xeon X5482 @ 3.20GHz
",2574
2750,"Intel Xeon X5492 @ 3.40GHz
",2773
2751,"Intel Xeon X5550 @ 2.67GHz
",3027
2752,"Intel Xeon X5560 @ 2.80GHz
",2968
2753,"Intel Xeon X5570 @ 2.93GHz
",3206
2754,"Intel Xeon X5647 @ 2.93GHz
",4566
2755,"Intel Xeon X5650 @ 2.67GHz
",5717
2756,"Intel Xeon X5660 @ 2.80GHz
",6085
2757,"Intel Xeon X5667 @ 3.07GHz
",4497
2758,"Intel Xeon X5670 @ 2.93GHz
",5862
2759,"Intel Xeon X5672 @ 3.20GHz
",5193
2760,"Intel Xeon X5675 @ 3.07GHz
",6182
2761,"Intel Xeon X5677 @ 3.47GHz
",6474
2762,"Intel Xeon X5679 @ 3.20GHz
",7298
2763,"Intel Xeon X5680 @ 3.33GHz
",6629
2764,"Intel Xeon X5687 @ 3.60GHz
",5505
2765,"Intel Xeon X5690 @ 3.47GHz
",6846
2766,"Intel Xeon X5698 @ 4.40GHz
",3480
2767,"Intel Xeon X6550 @ 2.00GHz
",2978
2768,"Mobile AMD Athlon 2500+
",370
2769,"Mobile AMD Athlon 4 2400+
",359
2770,"Mobile AMD Athlon 64 3200+
",501
2771,"Mobile AMD Athlon 64 3400+
",512
2772,"Mobile AMD Athlon 64 3700+
",548
2773,"Mobile AMD Athlon 64 4000+
",481
2774,"Mobile AMD Athlon MP-M 1800+
",265
2775,"Mobile AMD Athlon MP-M 2400+
",295
2776,"Mobile AMD Athlon XP-M 1600+
",260
2777,"Mobile AMD Athlon XP-M 1800+
",297
2778,"Mobile AMD Athlon XP-M 2000+
",301
2779,"Mobile AMD Athlon XP-M 2200+
",365
2780,"Mobile AMD Athlon XP-M 2400+
",346
2781,"Mobile AMD Athlon XP-M 2500+
",347
2782,"Mobile AMD Athlon XP-M 2600+
",371
2783,"Mobile AMD Athlon XP-M 2800+
",365
2784,"Mobile AMD Athlon XP-M 3000+
",366
2785,"Mobile AMD Sempron 2100+
",252
2786,"Mobile AMD Sempron 2600+
",394
2787,"Mobile AMD Sempron 2800+
",364
2788,"Mobile AMD Sempron 3000+
",414
2789,"Mobile AMD Sempron 3100+
",426
2790,"Mobile AMD Sempron 3200+
",355
2791,"Mobile AMD Sempron 3300+
",452
2792,"Mobile AMD Sempron 3400+
",465
2793,"Mobile AMD Sempron 3500+
",458
2794,"Mobile AMD Sempron 3600+
",437
2795,"Mobile AMD Sempron 3800+
",486
2796,"Mobile Intel Celeron 1.70GHz
",181
2797,"Mobile Intel Celeron 1.80GHz
",186
2798,"Mobile Intel Celeron 1333MHz
",281
2799,"Mobile Intel Celeron 2.00GHz
",204
2800,"Mobile Intel Celeron 2.20GHz
",226
2801,"Mobile Intel Celeron 2.40GHz
",236
2802,"Mobile Intel Pentium 4 - M 1.70GHz
",186
2803,"Mobile Intel Pentium 4 - M 1.80GHz
",184
2804,"Mobile Intel Pentium 4 - M 2.00GHz
",212
2805,"Mobile Intel Pentium 4 - M 2.20GHz
",220
2806,"Mobile Intel Pentium 4 - M 2.40GHz
",214
2807,"Mobile Intel Pentium 4 2.66GHz
",280
2808,"Mobile Intel Pentium 4 2.80GHz
",315
2809,"Mobile Intel Pentium 4 3.06GHz
",338
2810,"Mobile Intel Pentium 4 3.20GHz
",357
2811,"Mobile Intel Pentium 4 3.33GHz
",364
2812,"Mobile Intel Pentium III - M 1200MHz
",224
2813,"Mobile Intel Pentium III - M 933MHz
",200
2814,"Pentium Dual-Core E6000 @ 3.46GHz
",1509
2815,"Quad-Core AMD Opteron 1385
",1902
2816,"Quad-Core AMD Opteron 1389
",2083
2817,"Six-Core AMD Opteron 2419 EE
",2926
2818,"VIA C7-D 1800MHz
",231
2819,"VIA C7-M 1200MHz
",173
2820,"VIA C7-M 1600MHz
",178
2821,"VIA C7-M 6300MHz
",223
2822,"VIA Eden 1000MHz
",124
2823,"VIA Eden 1200MHz
",142
2824,"VIA Eden C1050@1.06GHz
",263
2825,"VIA Eden X2 U4200 @ 1.0+ GHz
",275
2826,"VIA Eden X4 C4250 @ 1.2+GHz
",944
2827,"VIA Esther 1000MHz
",147
2828,"VIA Esther 1500MHz
",208
2829,"VIA Nano L2007@1600MHz
",247
2830,"VIA Nano L2100@1800MHz
",271
2831,"VIA Nano L2207@1600MHz
",160
2832,"VIA Nano U2250 (1.6GHz Capable)
",263
2833,"VIA Nano U2250@1300+MHz
",174
2834,"VIA Nano U2500@1200MHz
",193
2835,"VIA Nano U3500@1000MHz
",178
2836,"VIA Nano X2 U4025 @ 1.2 GHz
",383
2837,"VIA Nehemiah
",155
2838,"VIA QuadCore C4650@2.0GHz
",1323
2839,"VIA QuadCore L4700 @ 1.2+ GHz
",673
2840,"VIA QuadCore U4650 @ 1.0+ GHz
",580
2841,"ZHAOXIN KaiXian KX-U6780A@2.7GHz
",5761
2842,"ZHAOXIN KaiXian ZX-C+ C4700@2.0GHz
",1547
